query_name,sources,start,end,duration_seconds,http_requests,produced_results,results_count,error
34_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:12:21.225690,2026-04-17T14:12:25.686945,4.461255,5.0,False,0,DEBUG: Server reported client-side error
5_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql']",2026-04-17T14:12:26.688304,2026-04-17T14:19:18.405733,411.717429,31297.0,False,0,fetch failed
6_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:19:19.407017,2026-04-17T14:19:23.698819,4.291802,5.0,False,0,DEBUG: Server reported client-side error
7_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:19:24.700080,2026-04-17T14:19:28.999793,4.299713,5.0,False,0,DEBUG: Server reported client-side error
001_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-04-17T14:19:29.000146,2026-04-17T14:19:33.499729,4.499583,3.0,False,0,DEBUG: Server-side error encountered
006_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-04-17T14:19:34.501038,2026-04-17T14:19:38.995712,4.494674,4.0,False,0,DEBUG: Server-side error encountered
009_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-04-17T14:19:39.996992,2026-04-17T14:19:44.401952,4.40496,4.0,False,0,DEBUG: Server-side error encountered
018_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-04-17T14:19:45.403217,2026-04-17T14:20:10.610043,25.206826,30.0,False,0,fetch failed
11_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:20:11.611352,2026-04-17T14:20:15.908067,4.296715,5.0,False,0,DEBUG: Server reported client-side error
12_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:20:16.909312,2026-04-17T14:20:21.150458,4.241146,4.0,False,0,DEBUG: Server reported client-side error
13_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:20:22.151742,2026-04-17T14:20:26.449315,4.297573,4.0,False,0,DEBUG: Server reported client-side error
18a_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-04-17T14:20:27.450589,2026-04-17T14:20:31.768774,4.318185,7.0,False,0,DEBUG: Server reported client-side error
20_search_chemical_names_in_japanese_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://data.allie.dbcls.jp/sparql']",2026-04-17T14:20:32.770019,2026-04-17T14:21:27.865989,55.09597,16.0,False,0,DEBUG: Server reported client-side error
3_ns.rq,"['https://sparql.omabrowser.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:21:28.867266,2026-04-17T14:21:33.109117,4.241851,4.0,False,0,DEBUG: Server reported client-side error
emi#examples011a_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:21:34.110416,2026-04-17T14:21:38.556908,4.446492,8.0,False,0,DEBUG: Server reported client-side error
emi#examples011b_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:21:39.558194,2026-04-17T14:21:43.969365,4.411171,4.0,False,0,DEBUG: Server-side error encountered
emi#examples019a_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:21:44.970664,2026-04-17T14:21:49.482738,4.512074,4.0,False,0,DEBUG: Server-side error encountered
emi#examples019b_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:21:50.484011,2026-04-17T14:21:54.908434,4.424423,8.0,False,0,DEBUG: Server reported client-side error
007_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-04-17T14:21:54.908782,2026-04-17T14:21:59.346077,4.437295,4.0,False,0,DEBUG: Server-side error encountered
027-biosodafrontend_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:22:00.347356,2026-04-17T14:22:04.513212,4.165856,6.0,False,0,DEBUG: Server reported client-side error
028-biosodafrontend_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:22:05.514493,2026-04-17T14:22:09.866470,4.351977,6.0,False,0,DEBUG: Server reported client-side error
116_biosodafrontend_rabit_mouse_orthologs_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-04-17T14:22:10.867733,2026-04-17T14:22:15.218402,4.350669,4.0,False,0,DEBUG: Server reported client-side error
117_biosodafrontend_glioblastoma_orthologs_rat_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql', 'https://www.bgee.org/sparql']",2026-04-17T14:22:16.219682,2026-04-17T14:22:20.524294,4.304612,6.0,False,0,DEBUG: Server reported client-side error
118_biosodafrontend_rat_brain_human_cancer_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql', 'https://www.bgee.org/sparql']",2026-04-17T14:22:21.525551,2026-04-17T14:22:25.758113,4.232562,6.0,False,0,DEBUG: Server reported client-side error
15-rat-TP53-biosodafrontend_ns.rq,"['https://sparql.omabrowser.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T14:22:26.759399,2026-04-17T14:22:31.046305,4.286906,4.0,False,0,DEBUG: Server reported client-side error
emi#examples012_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:22:32.047581,2026-04-17T14:22:36.522305,4.474724,4.0,False,0,DEBUG: Server-side error encountered
emi#examples013_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:22:37.523605,2026-04-17T14:22:41.969145,4.44554,4.0,False,0,DEBUG: Server-side error encountered
emi#examples015_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:22:42.970444,2026-04-17T14:22:47.313152,4.342708,8.0,False,0,DEBUG: Server reported client-side error
emi#examples018_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:22:48.314412,2026-04-17T14:22:52.689826,4.375414,4.0,False,0,DEBUG: Server-side error encountered
emi#examples021_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T14:22:53.691125,2026-04-17T14:22:58.047137,4.356012,9.0,False,0,DEBUG: Server reported client-side error
002_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/wikidata']",2026-04-17T14:22:58.047466,2026-04-17T14:23:02.392580,4.345114,11.0,False,0,DEBUG: Server reported client-side error
52_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/idsm']",2026-04-17T14:23:03.393918,2026-04-17T14:23:07.659609,4.265691,5.0,False,0,DEBUG: Server reported client-side error
54_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-04-17T14:23:08.660877,2026-04-17T14:23:12.969255,4.308378,7.0,False,0,DEBUG: Server reported client-side error
60_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi', 'https://sparql.rhea-db.org/sparql']",2026-04-17T14:23:13.970509,2026-04-17T14:23:18.209443,4.238934,8.0,False,0,DEBUG: Server reported client-side error
70_enzymes_interacting_with_molecules_similar_to_dopamine_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-04-17T14:23:19.210745,2026-04-17T14:23:23.436198,4.225453,7.0,False,0,DEBUG: Server reported client-side error
71_enzymes_interacting_with_molecules_similar_to_dopamine_with_variants_related_to_disease_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-04-17T14:23:24.437479,2026-04-17T14:23:28.683472,4.245993,7.0,False,0,DEBUG: Server reported client-side error
