query_name,sources,start,end,duration_seconds,http_requests,produced_results,results_count,error
016_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-06-12T10:51:52.261012,2026-06-12T10:51:57.710797,5.449785,5.0,False,0,DEBUG: Server reported client-side error
017_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:51:58.712167,2026-06-12T10:52:03.700052,4.987885,5.0,False,0,DEBUG: Server reported client-side error
019_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-06-12T10:52:04.701414,2026-06-12T10:52:09.871755,5.170341,4.0,False,0,DEBUG: Server reported client-side error
020_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-06-12T10:52:10.873117,2026-06-12T10:52:15.971538,5.098421,5.0,False,0,DEBUG: Server reported client-side error
16_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:52:16.972895,2026-06-12T10:52:22.033138,5.060243,5.0,False,0,DEBUG: Server reported client-side error
17_ns.rq,"['https://sparql.orthodb.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:52:23.034563,2026-06-12T10:52:28.039018,5.004455,6.0,False,0,DEBUG: Server reported client-side error
18_ns.rq,"['https://sparql.orthodb.org/sparql', 'https://sparql.nextprot.org']",2026-06-12T10:52:29.040457,2026-06-12T10:52:35.032292,5.991835,42.0,False,0,Unknown SPARQL results content type: text/html
19_ns.rq,"['https://sparql.orthodb.org/sparql', 'https://sparql.uniprot.org/sparql', 'https://sparql.rhea-db.org/sparql']",2026-06-12T10:52:36.033718,2026-06-12T10:52:40.980757,4.947039,7.0,False,0,DEBUG: Server reported client-side error
26_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:52:41.982108,2026-06-12T10:52:47.090980,5.108872,5.0,False,0,DEBUG: Server reported client-side error
27_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:52:48.092355,2026-06-12T10:52:52.970916,4.878561,5.0,False,0,DEBUG: Server reported client-side error
34_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:52:53.972284,2026-06-12T10:52:59.003766,5.031482,5.0,False,0,DEBUG: Server reported client-side error
5_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql']",2026-06-12T10:53:00.005130,2026-06-12T10:53:33.039745,33.034615,216.0,False,0,Request failed: https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_52625%3E%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23subClassOf%3E%20%3Fb.%20%7D
6_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:53:34.041935,2026-06-12T10:53:39.383877,5.341942,5.0,False,0,DEBUG: Server reported client-side error
7_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:53:40.385273,2026-06-12T10:53:45.594791,5.209518,5.0,False,0,DEBUG: Server reported client-side error
001_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-06-12T10:53:45.595223,2026-06-12T10:53:51.108387,5.513164,4.0,False,0,DEBUG: Server-side error encountered
006_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-06-12T10:53:52.109845,2026-06-12T10:53:57.659739,5.549894,4.0,False,0,DEBUG: Server-side error encountered
009_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-06-12T10:53:58.661082,2026-06-12T10:54:04.376437,5.715355,6.0,False,0,DEBUG: Server-side error encountered
018_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-06-12T10:54:05.377824,2026-06-12T10:54:10.716557,5.338733,4.0,False,0,DEBUG: Server reported client-side error
11_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:54:11.717953,2026-06-12T10:54:17.140446,5.422493,4.0,False,0,DEBUG: Server reported client-side error
12_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:54:18.141890,2026-06-12T10:54:23.241296,5.099406,4.0,False,0,DEBUG: Server reported client-side error
13_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:54:24.242677,2026-06-12T10:54:29.500603,5.257926,4.0,False,0,DEBUG: Server reported client-side error
18a_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-06-12T10:54:30.501948,2026-06-12T10:54:35.944272,5.442324,9.0,False,0,DEBUG: Server reported client-side error
20_search_chemical_names_in_japanese_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://data.allie.dbcls.jp/sparql']",2026-06-12T10:54:36.945612,2026-06-12T10:55:28.352453,51.406841,13.0,False,0,DEBUG: Server reported client-side error
3_ns.rq,"['https://sparql.omabrowser.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:55:29.353902,2026-06-12T10:55:34.376346,5.022444,4.0,False,0,DEBUG: Server reported client-side error
emi#examples011a_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:55:35.377768,2026-06-12T10:55:41.091828,5.71406,6.0,False,0,DEBUG: Server reported client-side error
emi#examples011b_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:55:42.093197,2026-06-12T10:55:47.695240,5.602043,8.0,False,0,DEBUG: Server reported client-side error
emi#examples019a_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:55:48.696588,2026-06-12T10:55:54.106148,5.40956,8.0,False,0,DEBUG: Server reported client-side error
emi#examples019b_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:55:55.107588,2026-06-12T10:56:00.691706,5.584118,8.0,False,0,DEBUG: Server reported client-side error
007_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-06-12T10:56:00.692298,2026-06-12T10:56:06.082350,5.390052,5.0,False,0,DEBUG: Server-side error encountered
027-biosodafrontend_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:56:07.083715,2026-06-12T10:56:12.526352,5.442637,6.0,False,0,DEBUG: Server reported client-side error
028-biosodafrontend_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:56:13.527723,2026-06-12T10:56:18.706948,5.179225,4.0,False,0,DEBUG: Server reported client-side error
116_biosodafrontend_rabit_mouse_orthologs_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-06-12T10:56:19.708377,2026-06-12T10:56:24.950578,5.242201,4.0,False,0,DEBUG: Server reported client-side error
117_biosodafrontend_glioblastoma_orthologs_rat_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql', 'https://www.bgee.org/sparql']",2026-06-12T10:56:25.951979,2026-06-12T10:56:30.933105,4.981126,7.0,False,0,DEBUG: Server reported client-side error
118_biosodafrontend_rat_brain_human_cancer_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql', 'https://www.bgee.org/sparql']",2026-06-12T10:56:31.935832,2026-06-12T10:56:36.907078,4.971246,7.0,False,0,DEBUG: Server reported client-side error
15-rat-TP53-biosodafrontend_ns.rq,"['https://sparql.omabrowser.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-06-12T10:56:37.908449,2026-06-12T10:56:42.943833,5.035384,4.0,False,0,DEBUG: Server reported client-side error
emi#examples012_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:56:43.945988,2026-06-12T10:56:49.319689,5.373701,8.0,False,0,DEBUG: Server reported client-side error
emi#examples013_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:56:50.321095,2026-06-12T10:56:55.721651,5.400556,8.0,False,0,DEBUG: Server reported client-side error
emi#examples015_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:56:56.723007,2026-06-12T10:57:01.980849,5.257842,8.0,False,0,DEBUG: Server reported client-side error
emi#examples018_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:57:02.982246,2026-06-12T10:57:08.343108,5.360862,8.0,False,0,DEBUG: Server reported client-side error
emi#examples021_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-06-12T10:57:09.344490,2026-06-12T10:57:14.673991,5.329501,8.0,False,0,DEBUG: Server reported client-side error
002_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/wikidata']",2026-06-12T10:57:14.674409,2026-06-12T10:57:20.149118,5.474709,12.0,False,0,DEBUG: Server reported client-side error
52_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/idsm']",2026-06-12T10:57:21.150499,2026-06-12T10:57:26.231239,5.08074,7.0,False,0,DEBUG: Server reported client-side error
54_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-06-12T10:57:27.232606,2026-06-12T10:57:32.212598,4.979992,7.0,False,0,DEBUG: Server reported client-side error
60_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi', 'https://sparql.rhea-db.org/sparql']",2026-06-12T10:57:33.213931,2026-06-12T10:57:38.212464,4.998533,8.0,False,0,DEBUG: Server reported client-side error
70_enzymes_interacting_with_molecules_similar_to_dopamine_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-06-12T10:57:39.213808,2026-06-12T10:57:44.323084,5.109276,7.0,False,0,DEBUG: Server reported client-side error
71_enzymes_interacting_with_molecules_similar_to_dopamine_with_variants_related_to_disease_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-06-12T10:57:45.324431,2026-06-12T10:57:50.476218,5.151787,7.0,False,0,DEBUG: Server reported client-side error
